2449,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2450,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2451,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2452,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2453,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2454,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2455,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2456,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2457,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2458,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2459,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2460,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2461,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2462,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2463,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2464,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2465,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2466,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2467,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2468,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2469,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2470,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2471,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2472,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2473,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2474,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2475,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2476,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2477,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2478,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2479,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2480,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2481,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2482,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2483,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2484,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2485,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
2486,4.2148571,0,0.10375591,4.1111011,4.4972257,4.4561232,4.3364807,3.6019319,0.39835819,0.33619068,0.11964243,0.041102568,0.012294612,0.003505438,0.000155911,0.003373872,0.004676084,0.001461964,0.007195623,0.048952502,0.01577769,1.74E-05,0.007312571,0.01491876,0.002132195,0.030951402,0.002909261,0.00288241,0.001485868,1.49E-05,2.13E-16,9.13E-06,1.90E-05,8.08E-06,5.58E-07,0,0.000107915,5.84E-08,1.46E-06,0.000580289,-0.11907648,-0.026766112,0.092063128,-0.07414019,-0.046835437,0.036602131,-0.1,-0.38632544,0,0.23840964,0.068077681,-0.23269732,0.045487324
